CustomerID,MonetaryValue,Frequency,LastInvoiceDate,Recency,R_Quartile,F_Quartile,M_Quartile,RFM_Score,Segment
16711.0,1651.03,5,2011-12-06 16:32:00,2,5,4,4,544,Champions
16712.0,3637.78,11,2011-11-30 13:48:00,8,5,5,5,555,Champions
16713.0,6923.13,15,2011-11-21 12:36:00,18,4,5,5,455,Champions
16714.0,1146.53,2,2011-01-26 13:46:00,316,1,3,4,134,At Risk
16715.0,301.71999999999997,1,2011-09-22 18:15:00,77,2,2,2,222,At Risk
16716.0,901.2,2,2011-03-18 10:03:00,266,1,3,3,133,133
16717.0,3858.38,6,2011-11-16 12:16:00,23,4,5,5,455,Champions
16718.0,623.75,1,2010-12-05 13:03:00,368,1,2,3,123,At Risk
16719.0,1790.42,7,2011-11-25 09:27:00,14,4,5,4,454,Champions
16720.0,155.24,1,2011-11-13 16:22:00,25,4,2,1,421,421
16721.0,292.47,1,2011-03-22 16:08:00,261,1,2,2,122,At Risk
16722.0,4730.81,13,2011-11-22 13:28:00,16,4,5,5,455,Champions
16723.0,589.15,2,2011-09-09 13:01:00,90,2,3,3,233,At Risk
16725.0,779.57,6,2011-02-10 16:52:00,301,1,5,3,153,153
16726.0,1382.02,5,2011-11-13 14:53:00,25,4,4,4,444,Loyal Customers
16727.0,272.82,1,2010-12-10 13:48:00,363,1,2,2,122,At Risk
16728.0,1054.67,4,2011-10-24 14:36:00,45,3,4,4,344,Loyal Customers
16729.0,7236.6,21,2011-11-01 14:29:00,37,3,5,5,355,Loyal Customers
16730.0,743.11,3,2011-10-18 14:11:00,51,3,4,3,343,343
16732.0,603.75,1,2011-11-08 09:54:00,31,4,2,3,423,Potential Loyalists
16734.0,650.51,3,2011-10-18 13:44:00,51,3,4,3,343,343
16735.0,2300.56,5,2011-09-22 11:49:00,78,2,4,5,245,245
16737.0,417.59999999999997,1,2011-10-17 13:03:00,52,3,2,2,322,About to Sleep
16738.0,3.75,1,2011-02-15 09:46:00,297,1,2,1,121,Hibernating
16739.0,323.0,1,2011-06-16 09:17:00,176,2,2,2,222,At Risk
16743.0,2238.09,7,2011-11-10 13:13:00,28,4,5,5,455,Champions
16744.0,1304.76,7,2011-11-28 13:06:00,10,5,5,4,554,Champions
16745.0,7194.3,17,2011-09-14 11:58:00,86,2,5,5,255,255
16746.0,6697.66,18,2011-12-05 12:33:00,4,5,5,5,555,Champions
16747.0,836.06,2,2011-11-02 11:37:00,37,3,3,3,333,Potential Loyalists
16748.0,1515.9,5,2011-11-22 10:17:00,17,4,4,4,444,Loyal Customers
16750.0,623.93,5,2011-10-26 12:48:00,44,3,4,3,343,343
16751.0,1764.72,1,2011-11-09 10:48:00,30,4,2,4,424,Promising
16752.0,207.5,1,2010-12-02 12:18:00,372,1,2,1,121,Hibernating
16753.0,223.92000000000002,1,2011-10-12 13:14:00,57,3,2,1,321,Need Attention
16754.0,2002.4,1,2010-12-02 17:38:00,371,1,2,4,124,124
16755.0,1496.83,3,2011-08-17 13:21:00,113,2,4,4,244,At Risk
16756.0,239.4,1,2011-05-09 09:33:00,214,1,2,1,121,Hibernating
16757.0,106.83000000000001,1,2011-01-25 11:59:00,318,1,2,1,121,Hibernating
16758.0,369.34000000000003,1,2011-10-05 14:47:00,64,3,2,2,322,About to Sleep
16759.0,789.79,3,2011-12-02 12:42:00,7,5,4,3,543,Loyal Customers
16761.0,316.62,1,2011-09-04 11:15:00,96,2,2,2,222,At Risk
16762.0,1501.38,3,2011-11-20 11:43:00,19,4,4,4,444,Loyal Customers
16763.0,611.85,1,2011-05-25 11:52:00,198,1,2,3,123,At Risk
16764.0,2799.25,13,2011-12-06 11:41:00,3,5,5,5,555,Champions
16765.0,34.0,1,2011-02-18 15:41:00,293,1,2,1,121,Hibernating
16766.0,1145.6,2,2011-03-11 15:22:00,272,1,3,4,134,At Risk
16767.0,5580.6,11,2011-11-09 09:42:00,30,4,5,5,455,Champions
16768.0,478.09000000000003,3,2011-10-23 10:38:00,47,3,4,2,342,Potential Loyalists
16769.0,380.39,1,2011-03-24 13:41:00,259,1,2,2,122,At Risk
16770.0,770.1,5,2011-10-13 12:21:00,57,3,4,3,343,343
16771.0,2234.81,5,2011-11-06 13:28:00,32,4,4,5,445,Champions
16773.0,171.59,1,2011-10-13 14:37:00,56,3,2,1,321,Need Attention
16774.0,661.52,4,2011-10-03 12:41:00,67,3,4,3,343,343
16775.0,1695.66,11,2011-11-29 15:22:00,9,5,5,4,554,Champions
16776.0,388.28,1,2011-10-10 13:04:00,59,3,2,2,322,About to Sleep
16777.0,226.35,2,2011-09-20 13:41:00,79,2,3,1,231,Need Attention
16778.0,245.94,2,2011-09-26 13:48:00,73,2,3,1,231,Need Attention
16779.0,10629.720000000001,22,2011-12-07 14:54:00,1,5,5,5,555,Champions
16780.0,425.19,2,2011-08-31 16:09:00,99,2,3,2,232,232
16781.0,311.25,1,2010-12-02 14:26:00,371,1,2,2,122,At Risk
16782.0,2279.9,13,2011-11-29 13:20:00,9,5,5,5,555,Champions
16784.0,107.6,1,2011-11-20 12:20:00,19,4,2,1,421,421
16788.0,595.83,2,2011-08-08 14:53:00,122,2,3,3,233,At Risk
16789.0,80.8,1,2011-12-01 15:12:00,7,5,2,1,521,Promising
16790.0,1545.6200000000001,6,2011-12-06 11:53:00,3,5,5,4,554,Champions
16791.0,1709.03,7,2011-11-10 19:12:00,28,4,5,4,454,Champions
16792.0,110.38000000000001,2,2011-03-02 14:41:00,281,1,3,1,131,Hibernating
16793.0,243.84,1,2011-10-13 15:08:00,56,3,2,1,321,Need Attention
16794.0,1220.69,10,2011-12-08 17:54:00,0,5,5,4,554,Champions
16795.0,414.88,1,2010-12-09 14:08:00,364,1,2,2,122,At Risk
16796.0,305.62,1,2011-09-11 14:01:00,88,2,2,2,222,At Risk
16800.0,1201.49,1,2011-11-28 14:06:00,10,5,2,4,524,Promising
16801.0,1619.73,4,2011-06-29 15:33:00,162,2,4,4,244,At Risk
16803.0,332.3,1,2011-10-05 14:28:00,64,3,2,2,322,About to Sleep
16804.0,536.99,3,2011-11-16 16:43:00,22,4,4,3,443,443
16805.0,460.59,2,2011-06-19 11:23:00,173,2,3,2,232,232
16806.0,775.54,4,2011-08-28 15:27:00,102,2,4,3,243,At Risk
16807.0,1121.59,3,2011-07-20 12:00:00,142,2,4,4,244,At Risk
16808.0,288.42,2,2011-09-01 19:34:00,98,2,3,2,232,232
16809.0,914.69,5,2011-11-16 15:45:00,22,4,4,3,443,443
16810.0,309.54,1,2011-05-31 15:32:00,191,1,2,2,122,At Risk
16811.0,547.07,2,2011-12-05 11:39:00,4,5,3,3,533,Potential Loyalists
16812.0,479.35,1,2010-12-14 12:35:00,360,1,2,2,122,At Risk
16813.0,1692.98,10,2011-12-01 14:03:00,7,5,5,4,554,Champions
16814.0,6499.2,21,2011-11-25 13:27:00,13,5,5,5,555,Champions
16816.0,417.06,4,2011-08-28 14:16:00,102,2,4,2,242,242
16817.0,1604.75,9,2011-12-07 11:03:00,2,5,5,4,554,Champions
16818.0,3349.57,11,2011-11-29 10:41:00,10,5,5,5,555,Champions
16820.0,497.61,1,2011-09-05 12:06:00,95,2,2,3,223,At Risk
16823.0,358.38,1,2011-04-26 15:00:00,226,1,2,2,122,At Risk
16824.0,460.64,2,2011-11-24 12:38:00,15,4,3,2,432,Potential Loyalists
16825.0,775.1800000000001,2,2011-11-01 11:51:00,38,3,3,3,333,Potential Loyalists
16826.0,341.7,1,2011-10-19 14:05:00,50,3,2,2,322,About to Sleep
16828.0,113.5,1,2011-08-19 13:24:00,111,2,2,1,221,Need Attention
16829.0,197.22,1,2011-07-06 10:48:00,156,2,2,1,221,Need Attention
16830.0,325.91,1,2011-11-01 11:35:00,38,3,2,2,322,About to Sleep
16832.0,199.15,3,2011-06-08 15:36:00,183,1,4,1,141,Hibernating
16833.0,1106.53,4,2011-12-08 14:39:00,0,5,4,4,544,Champions
16834.0,413.46,1,2011-04-26 09:37:00,227,1,2,2,122,At Risk
16835.0,180.85,2,2011-08-03 13:50:00,127,2,3,1,231,Need Attention
16836.0,251.87,2,2011-10-31 10:05:00,39,3,3,2,332,About to Sleep
16837.0,3170.98,11,2011-11-08 14:27:00,30,4,5,5,455,Champions
16838.0,588.85,2,2011-05-26 13:13:00,196,1,3,3,133,133
16839.0,16594.35,34,2011-12-01 09:03:00,8,5,5,5,555,Champions
16841.0,1869.82,6,2011-11-03 11:51:00,36,3,5,4,354,Loyal Customers
16842.0,1264.19,3,2011-08-31 10:42:00,100,2,4,4,244,At Risk
16843.0,10196.57,16,2011-10-28 09:06:00,42,3,5,5,355,Loyal Customers
16846.0,214.32,1,2011-10-20 13:55:00,49,3,2,1,321,Need Attention
16847.0,193.44,1,2011-10-27 13:29:00,42,3,2,1,321,Need Attention
16848.0,281.42,1,2011-10-18 08:42:00,52,3,2,2,322,About to Sleep
16849.0,124.57,1,2011-06-06 09:16:00,186,1,2,1,121,Hibernating
16850.0,332.41,1,2011-01-10 11:09:00,333,1,2,2,122,At Risk
16851.0,342.45,3,2011-12-05 13:32:00,3,5,4,2,542,Potential Loyalists
16852.0,144.91000000000003,2,2011-11-29 13:22:00,9,5,3,1,531,Potential Loyalists
16855.0,328.4,2,2011-11-16 12:03:00,23,4,3,2,432,Potential Loyalists
16856.0,35.400000000000006,1,2011-11-25 08:59:00,14,4,2,1,421,421
16858.0,375.69000000000005,1,2010-12-06 09:52:00,368,1,2,2,122,At Risk
16859.0,747.81,2,2011-07-18 12:19:00,144,2,3,3,233,At Risk
16861.0,173.76,2,2011-10-11 09:05:00,59,3,3,1,331,Need Attention
16863.0,502.8,2,2011-11-08 15:26:00,30,4,3,3,433,Potential Loyalists
16866.0,207.73999999999998,3,2011-07-22 10:06:00,140,2,4,1,241,Need Attention
16869.0,825.42,4,2011-11-17 12:02:00,22,4,4,3,443,443
16871.0,2812.34,6,2011-11-17 19:27:00,21,4,5,5,455,Champions
16872.0,680.02,3,2011-09-23 16:05:00,76,2,4,3,243,At Risk
16873.0,7123.62,6,2011-12-05 12:05:00,4,5,5,5,555,Champions
16875.0,2095.53,5,2011-10-03 13:39:00,66,3,4,5,345,Loyal Customers
16877.0,853.72,6,2011-11-27 13:47:00,11,5,5,3,553,Potential Loyalists
16878.0,13.3,1,2011-09-16 17:39:00,83,2,2,1,221,Need Attention
16880.0,1519.08,7,2011-11-09 11:33:00,30,4,5,4,454,Champions
16881.0,432.0,1,2011-10-04 10:33:00,66,3,2,2,322,About to Sleep
16882.0,705.12,3,2011-10-04 10:42:00,66,3,4,3,343,343
16883.0,276.73,2,2011-06-05 12:51:00,186,1,3,2,132,At Risk
16884.0,429.84000000000003,2,2011-11-02 11:52:00,37,3,3,2,332,About to Sleep
16885.0,471.51,3,2011-11-24 13:40:00,14,4,4,2,442,Potential Loyalists
16887.0,194.88,1,2011-11-04 14:07:00,34,3,2,1,321,Need Attention
16889.0,1578.67,3,2011-05-29 11:05:00,194,1,4,4,144,Cannot Lose Them
16891.0,809.7,5,2011-12-08 11:15:00,1,5,4,3,543,Loyal Customers
16892.0,525.54,5,2011-12-08 13:18:00,0,5,4,3,543,Loyal Customers
16893.0,145.93,1,2010-12-08 12:06:00,366,1,2,1,121,Hibernating
16895.0,219.14,1,2011-10-06 12:15:00,64,3,2,1,321,Need Attention
16897.0,289.78,2,2011-02-13 15:02:00,298,1,3,2,132,At Risk
16898.0,508.81,3,2011-11-13 15:44:00,25,4,4,3,443,443
16899.0,1281.56,6,2011-12-02 12:03:00,7,5,5,4,554,Champions
16900.0,882.16,3,2011-11-23 10:32:00,16,4,4,3,443,443
16902.0,1706.88,1,2011-08-15 14:17:00,115,2,2,4,224,At Risk
16903.0,373.24,1,2011-11-10 15:32:00,28,4,2,2,422,New Customers
16904.0,3735.4700000000003,15,2011-12-05 13:10:00,3,5,5,5,555,Champions
16905.0,3102.43,7,2011-12-04 14:01:00,4,5,5,5,555,Champions
16906.0,579.77,4,2011-09-19 11:49:00,81,2,4,3,243,At Risk
16907.0,981.65,5,2011-11-10 18:04:00,28,4,4,4,444,Loyal Customers
16909.0,379.14,1,2011-09-28 16:45:00,71,3,2,2,322,About to Sleep
16910.0,1510.06,8,2011-12-05 12:51:00,3,5,5,4,554,Champions
16912.0,2575.38,11,2011-11-11 12:18:00,28,4,5,5,455,Champions
16913.0,113.44,1,2011-02-22 12:56:00,289,1,2,1,121,Hibernating
16914.0,208.46,1,2011-11-03 15:27:00,35,3,2,1,321,Need Attention
16915.0,621.6800000000001,6,2011-11-30 16:39:00,8,5,5,3,553,Potential Loyalists
16916.0,576.26,2,2011-11-16 12:08:00,23,4,3,3,433,Potential Loyalists
16917.0,391.52,1,2011-03-08 11:55:00,276,1,2,2,122,At Risk
16918.0,1068.82,6,2011-10-21 12:50:00,49,3,5,4,354,Loyal Customers
16919.0,2596.45,11,2011-07-06 13:35:00,155,2,5,5,255,255
16921.0,169.79,1,2011-10-09 16:22:00,60,3,2,1,321,Need Attention
16923.0,7247.61,19,2011-11-27 13:00:00,11,5,5,5,555,Champions
16924.0,846.75,3,2011-11-18 12:53:00,20,4,4,3,443,443
16926.0,230.25,1,2010-12-03 13:42:00,370,1,2,1,121,Hibernating
16927.0,543.05,3,2011-08-16 11:10:00,115,2,4,3,243,At Risk
16928.0,2839.65,17,2011-09-20 15:10:00,79,2,5,5,255,255
16929.0,1295.39,7,2011-12-06 08:37:00,3,5,5,4,554,Champions
16930.0,380.55,3,2011-11-13 16:13:00,25,4,4,2,442,Potential Loyalists
16931.0,4604.22,21,2011-12-04 13:15:00,4,5,5,5,555,Champions
16932.0,161.94,1,2011-10-17 14:12:00,52,3,2,1,321,Need Attention
16933.0,563.23,2,2011-12-08 12:54:00,0,5,3,3,533,Potential Loyalists
16934.0,950.9300000000001,2,2011-10-16 12:40:00,54,3,3,4,334,334
16936.0,262.68,1,2011-11-14 11:04:00,25,4,2,2,422,New Customers
16938.0,2736.38,4,2011-12-01 10:20:00,8,5,4,5,545,Champions
16940.0,3049.88,3,2011-10-18 13:15:00,51,3,4,5,345,Loyal Customers
16942.0,1920.59,9,2011-11-27 12:40:00,12,5,5,4,554,Champions
16943.0,816.73,3,2011-05-12 11:57:00,211,1,4,3,143,At Risk
16945.0,4345.5,19,2011-11-18 11:39:00,21,4,5,5,455,Champions
16947.0,406.48,1,2011-04-18 09:38:00,235,1,2,2,122,At Risk
16948.0,435.02,3,2011-07-24 12:46:00,138,2,4,2,242,242
16949.0,1286.27,6,2011-12-06 11:07:00,3,5,5,4,554,Champions
16950.0,1178.56,3,2011-10-14 09:06:00,56,3,4,4,344,Loyal Customers
16951.0,1277.75,3,2011-07-28 12:05:00,134,2,4,4,244,At Risk
16952.0,167.61,2,2011-08-22 13:03:00,108,2,3,1,231,Need Attention
16953.0,20.8,1,2011-11-09 15:54:00,29,4,2,1,421,421
16954.0,2085.08,9,2011-12-09 09:46:00,0,5,5,5,555,Champions
16955.0,518.67,4,2011-06-08 10:36:00,184,1,4,3,143,At Risk
16956.0,308.74,1,2011-11-22 08:56:00,17,4,2,2,422,New Customers
16957.0,416.64,2,2011-04-14 13:56:00,238,1,3,2,132,At Risk
16959.0,117.35000000000001,1,2011-09-13 15:03:00,86,2,2,1,221,Need Attention
16960.0,505.1,3,2011-11-01 11:35:00,38,3,4,3,343,343
16961.0,234.17,1,2011-08-15 13:46:00,115,2,2,1,221,Need Attention
16963.0,110.55000000000001,1,2011-06-05 13:48:00,186,1,2,1,121,Hibernating
16965.0,192.07,1,2011-04-27 12:08:00,226,1,2,1,121,Hibernating
16966.0,2154.97,7,2011-12-01 13:40:00,7,5,5,5,555,Champions
16967.0,319.02,1,2011-06-03 14:24:00,188,1,2,2,122,At Risk
16968.0,439.43,2,2011-12-05 15:02:00,3,5,3,2,532,Potential Loyalists
16969.0,650.41,3,2011-10-31 13:12:00,38,3,4,3,343,343
16971.0,357.21,1,2011-11-01 15:06:00,37,3,2,2,322,About to Sleep
16976.0,251.51999999999998,1,2011-03-17 16:33:00,266,1,2,2,122,At Risk
16978.0,344.33,1,2011-09-23 12:50:00,77,2,2,2,222,At Risk
16979.0,1852.0,6,2011-12-06 12:21:00,3,5,5,4,554,Champions
16980.0,1078.96,2,2011-03-29 16:36:00,254,1,3,4,134,At Risk
16982.0,384.06,1,2011-10-10 12:28:00,60,3,2,2,322,About to Sleep
16983.0,1931.25,7,2011-11-27 12:10:00,12,5,5,4,554,Champions
16984.0,4481.35,2,2011-09-12 13:43:00,87,2,3,5,235,About to Sleep
16985.0,5464.12,10,2011-11-22 13:33:00,16,4,5,5,455,Champions
16986.0,1873.2,2,2011-11-10 11:55:00,29,4,3,4,434,434
16987.0,1625.05,7,2011-12-06 17:26:00,2,5,5,4,554,Champions
16988.0,126.12,1,2011-12-04 16:02:00,4,5,2,1,521,Promising
16989.0,1133.25,6,2011-12-02 16:39:00,6,5,5,4,554,Champions
16990.0,179.0,1,2011-05-05 08:30:00,218,1,2,1,121,Hibernating
16992.0,1614.31,5,2011-11-29 11:50:00,10,5,4,4,544,Champions
16996.0,1456.96,6,2011-11-09 16:43:00,29,4,5,4,454,Champions
16997.0,702.0,3,2011-02-24 17:28:00,287,1,4,3,143,At Risk
16998.0,295.0,4,2011-07-13 09:44:00,149,2,4,2,242,242
16999.0,484.82,2,2011-11-16 13:53:00,22,4,3,3,433,Potential Loyalists
17001.0,3989.57,11,2011-12-09 09:38:00,0,5,5,5,555,Champions
17002.0,1493.73,3,2011-09-15 12:40:00,85,2,4,4,244,At Risk
17004.0,1412.94,2,2011-10-24 14:25:00,45,3,3,4,334,334
17006.0,781.78,4,2011-12-05 12:09:00,4,5,4,3,543,Loyal Customers
17007.0,889.9300000000001,6,2011-10-20 10:47:00,50,3,5,3,353,Potential Loyalists
17010.0,195.36,1,2011-11-21 14:49:00,17,4,2,1,421,421
17011.0,270.9,1,2011-11-09 13:30:00,29,4,2,2,422,New Customers
17014.0,586.33,3,2011-12-01 14:09:00,7,5,4,3,543,Loyal Customers
17015.0,1842.56,3,2011-11-11 10:45:00,28,4,4,4,444,Loyal Customers
17017.0,8694.26,20,2011-12-07 09:32:00,2,5,5,5,555,Champions
17018.0,920.1,2,2011-10-30 11:42:00,40,3,3,3,333,Potential Loyalists
17019.0,1272.61,4,2011-11-28 13:06:00,10,5,4,4,544,Champions
17022.0,71.0,1,2011-11-08 17:09:00,30,4,2,1,421,421
17024.0,95.85,3,2011-10-25 13:47:00,44,3,4,1,341,Potential Loyalists
17025.0,357.77,3,2011-10-10 09:06:00,60,3,4,2,342,Potential Loyalists
17026.0,154.82999999999998,2,2011-06-07 14:28:00,184,1,3,1,131,Hibernating
17027.0,890.29,6,2011-09-22 12:24:00,78,2,5,3,253,At Risk
17029.0,716.0,2,2011-08-21 11:06:00,110,2,3,3,233,At Risk
17030.0,146.87,1,2011-10-07 08:49:00,63,3,2,1,321,Need Attention
17031.0,380.35,2,2011-11-28 10:23:00,11,5,3,2,532,Potential Loyalists
17033.0,1030.14,3,2011-09-14 14:34:00,85,2,4,4,244,At Risk
17034.0,745.52,3,2011-11-23 15:14:00,15,4,4,3,443,443
17035.0,433.53000000000003,2,2011-04-08 11:23:00,245,1,3,2,132,At Risk
17037.0,1267.32,1,2011-09-13 12:49:00,87,2,2,4,224,At Risk
17038.0,112.4,1,2011-11-09 13:50:00,29,4,2,1,421,421
17040.0,449.73,1,2011-07-25 10:19:00,137,2,2,2,222,At Risk
17041.0,1081.57,3,2011-11-13 11:21:00,26,4,4,4,444,Loyal Customers
17042.0,1044.3799999999999,5,2011-12-07 12:26:00,2,5,4,4,544,Champions
17043.0,1735.18,4,2011-11-07 15:33:00,31,4,4,4,444,Loyal Customers
17044.0,948.48,1,2011-11-14 14:28:00,24,4,2,4,424,Promising
17045.0,339.44,3,2011-08-18 17:09:00,112,2,4,2,242,242
17046.0,642.02,1,2011-07-05 14:24:00,156,2,2,3,223,At Risk
17047.0,1100.9,3,2011-09-15 13:27:00,84,2,4,4,244,At Risk
17048.0,925.35,3,2011-08-14 11:49:00,117,2,4,4,244,At Risk
17049.0,5659.9800000000005,9,2011-12-07 10:48:00,2,5,5,5,555,Champions
17050.0,3228.84,6,2011-09-04 13:48:00,95,2,5,5,255,255
17051.0,247.14000000000001,1,2011-05-29 14:13:00,193,1,2,1,121,Hibernating
17052.0,413.75,1,2011-11-11 14:50:00,27,4,2,2,422,New Customers
17053.0,498.48,1,2011-08-01 10:23:00,130,2,2,3,223,At Risk
17054.0,1356.33,5,2011-11-11 12:56:00,27,4,4,4,444,Loyal Customers
17058.0,1179.89,3,2011-09-19 10:13:00,81,2,4,4,244,At Risk
17059.0,3095.04,5,2011-11-10 12:27:00,29,4,4,5,445,Champions
17060.0,234.24,1,2011-03-18 13:27:00,265,1,2,1,121,Hibernating
17061.0,5232.2300000000005,11,2011-09-27 11:24:00,73,2,5,5,255,255
17062.0,533.33,4,2011-01-30 11:01:00,313,1,4,3,143,At Risk
17063.0,1461.14,7,2011-11-18 16:19:00,20,4,5,4,454,Champions
17064.0,859.35,3,2011-10-12 10:18:00,58,3,4,3,343,343
17068.0,4545.89,21,2011-11-27 13:14:00,11,5,5,5,555,Champions
17069.0,2709.7000000000003,9,2011-11-11 17:13:00,27,4,5,5,455,Champions
17070.0,312.14,1,2011-08-17 17:01:00,113,2,2,2,222,At Risk
17071.0,2429.03,9,2011-11-11 16:31:00,27,4,5,5,455,Champions
17073.0,1444.84,4,2011-11-22 11:47:00,17,4,4,4,444,Loyal Customers
17075.0,834.12,4,2011-11-22 11:58:00,17,4,4,3,443,443
17076.0,841.0799999999999,3,2011-11-03 17:53:00,35,3,4,3,343,343
17078.0,375.86,2,2011-11-03 19:17:00,35,3,3,2,332,About to Sleep
17079.0,118.80000000000001,1,2011-09-22 15:34:00,77,2,2,1,221,Need Attention
17080.0,287.62,2,2011-11-17 12:59:00,21,4,3,2,432,Potential Loyalists
17081.0,290.16,2,2011-11-14 12:56:00,24,4,3,2,432,Potential Loyalists
17082.0,2003.85,2,2011-11-06 15:17:00,32,4,3,4,434,434
17083.0,1405.78,3,2011-08-22 15:43:00,108,2,4,4,244,At Risk
17084.0,2949.75,2,2011-11-04 14:54:00,34,3,3,5,335,Loyal Customers
17085.0,1566.65,5,2011-08-08 14:15:00,122,2,4,4,244,At Risk
17086.0,2050.08,6,2011-12-02 13:54:00,6,5,5,5,555,Champions
17088.0,1991.01,4,2011-11-11 14:23:00,27,4,4,4,444,Loyal Customers
17090.0,2043.95,7,2011-12-05 13:44:00,3,5,5,5,555,Champions
17091.0,3827.76,9,2011-12-07 10:43:00,2,5,5,5,555,Champions
17092.0,1777.78,4,2011-10-20 19:51:00,49,3,4,4,344,Loyal Customers
17094.0,302.0,1,2011-01-21 13:09:00,321,1,2,2,122,At Risk
17095.0,1324.16,3,2011-11-17 12:21:00,22,4,4,4,444,Loyal Customers
17096.0,1022.13,4,2011-11-24 15:01:00,14,4,4,4,444,Loyal Customers
17097.0,954.42,8,2011-12-07 17:05:00,1,5,5,4,554,Champions
17100.0,971.74,2,2011-11-21 16:36:00,17,4,3,4,434,434
17101.0,1621.73,4,2011-11-29 13:57:00,9,5,4,4,544,Champions
17102.0,25.5,1,2011-03-23 10:08:00,261,1,2,1,121,Hibernating
17105.0,665.78,2,2011-07-03 15:53:00,158,2,3,3,233,At Risk
17107.0,10815.43,6,2011-11-06 14:14:00,32,4,5,5,455,Champions
17109.0,885.04,6,2011-11-10 16:59:00,28,4,5,3,453,Potential Loyalists
17110.0,163.29999999999998,1,2011-06-27 12:58:00,164,2,2,1,221,Need Attention
17111.0,248.61,1,2011-10-23 15:59:00,46,3,2,2,322,About to Sleep
17114.0,808.62,8,2011-12-04 12:17:00,5,5,5,3,553,Potential Loyalists
17115.0,837.5,3,2011-12-01 14:30:00,7,5,4,3,543,Loyal Customers
17117.0,116.19999999999999,1,2011-02-24 13:54:00,287,1,2,1,121,Hibernating
17118.0,157.02,1,2011-01-26 12:19:00,317,1,2,1,121,Hibernating
17119.0,606.91,2,2011-12-06 14:40:00,2,5,3,3,533,Potential Loyalists
17120.0,307.46,1,2011-04-20 15:21:00,232,1,2,2,122,At Risk
17122.0,138.32,1,2011-08-12 14:33:00,118,2,2,1,221,Need Attention
17123.0,345.29999999999995,1,2011-07-01 10:47:00,161,2,2,2,222,At Risk
17124.0,298.89,1,2011-06-07 14:02:00,184,1,2,2,122,At Risk
17125.0,259.35,1,2011-10-20 14:41:00,49,3,2,2,322,About to Sleep
17126.0,1004.75,5,2011-07-10 13:52:00,151,2,4,4,244,At Risk
17128.0,157.09,1,2011-01-09 12:02:00,334,1,2,1,121,Hibernating
17131.0,2463.17,5,2011-12-04 12:52:00,4,5,4,5,545,Champions
17133.0,4892.240000000001,7,2011-11-24 12:27:00,15,4,5,5,455,Champions
17134.0,425.0,2,2011-08-25 09:53:00,106,2,3,2,232,232
17135.0,1139.73,7,2011-11-23 16:48:00,15,4,5,4,454,Champions
17138.0,380.5,1,2011-03-09 11:54:00,275,1,2,2,122,At Risk
17139.0,10668.47,12,2011-11-24 10:12:00,15,4,5,5,455,Champions
17140.0,465.32,1,2011-04-06 13:33:00,246,1,2,2,122,At Risk
17142.0,579.0,1,2011-04-14 18:22:00,238,1,2,3,123,At Risk
17144.0,984.57,2,2011-12-08 17:57:00,0,5,3,4,534,534
17146.0,749.78,3,2011-08-26 12:44:00,105,2,4,3,243,At Risk
17147.0,1714.59,4,2011-11-17 12:32:00,22,4,4,4,444,Loyal Customers
17148.0,124.88,1,2011-10-19 09:59:00,51,3,2,1,321,Need Attention
17152.0,1689.5,3,2011-05-29 12:19:00,194,1,4,4,144,Cannot Lose Them
17153.0,213.78,1,2011-11-15 13:42:00,23,4,2,1,421,421
17154.0,329.34,1,2011-09-25 13:42:00,74,2,2,2,222,At Risk
17155.0,251.70000000000002,2,2011-11-22 12:38:00,17,4,3,2,432,Potential Loyalists
17157.0,319.0,2,2011-12-02 09:10:00,7,5,3,2,532,Potential Loyalists
17158.0,1266.97,3,2011-11-07 15:15:00,31,4,4,4,444,Loyal Customers
17159.0,1538.88,3,2011-11-18 10:52:00,21,4,4,4,444,Loyal Customers
17160.0,3518.03,6,2011-11-08 14:05:00,30,4,5,5,455,Champions
17162.0,1715.46,10,2011-11-11 11:34:00,28,4,5,4,454,Champions
17163.0,293.1,2,2011-11-18 08:57:00,21,4,3,2,432,Potential Loyalists
17164.0,2467.35,7,2011-11-07 09:14:00,32,4,5,5,455,Champions
17165.0,158.68,1,2011-02-28 16:39:00,283,1,2,1,121,Hibernating
17166.0,206.34,2,2011-11-01 09:46:00,38,3,3,1,331,Need Attention
17169.0,835.78,2,2011-10-13 10:25:00,57,3,3,3,333,Potential Loyalists
17171.0,224.91,1,2011-02-23 16:37:00,288,1,2,1,121,Hibernating
17172.0,317.76,1,2011-09-22 09:36:00,78,2,2,2,222,At Risk
17173.0,3766.6,8,2011-12-04 14:40:00,4,5,5,5,555,Champions
17174.0,59.9,1,2011-05-06 11:47:00,217,1,2,1,121,Hibernating
17175.0,1443.69,4,2011-10-26 15:31:00,43,3,4,4,344,Loyal Customers
17176.0,306.13,1,2011-05-22 12:41:00,201,1,2,2,122,At Risk
17179.0,711.79,3,2011-06-14 16:48:00,177,2,4,3,243,At Risk
17180.0,796.03,4,2011-10-14 15:46:00,55,3,4,3,343,343
17181.0,239.92000000000002,2,2011-10-13 14:48:00,56,3,3,1,331,Need Attention
17183.0,3347.31,6,2011-12-02 10:07:00,7,5,5,5,555,Champions
17186.0,144.0,2,2011-10-24 10:20:00,46,3,3,1,331,Need Attention
17187.0,203.95,1,2011-04-27 12:39:00,226,1,2,1,121,Hibernating
